customer_id,checkin_date,nights,country,revenue_usd
C00160,2024-10-20,7,TH,497.05
C00160,2024-10-29,2,TH,306.26
C00160,2024-11-03,4,KR,552.04
C00160,2024-11-18,2,TW,304.48
C00160,2024-11-28,7,SG,239.61
C00160,2024-12-28,5,TW,882.48
C00160,2025-01-26,6,SG,1061.8
C00160,2025-03-02,7,TW,849.58
C00161,2024-02-09,3,TW,105.7
C00161,2024-02-21,1,TH,160.6
C00161,2024-04-27,1,TH,197.51
C00161,2024-05-02,7,KR,1383.98
C00161,2024-07-09,6,TH,122.67
C00161,2024-07-11,1,TW,77.36
C00161,2024-07-15,2,TW,61.77
C00161,2024-09-19,7,TW,1286.9
C00161,2024-09-27,6,TW,393.3
C00161,2025-03-17,6,TW,1004.71
C00162,2024-02-28,6,TH,202.45
C00162,2024-03-02,4,JP,335.31
C00162,2024-07-05,7,JP,332.72
C00162,2024-08-04,5,TW,390.7
C00162,2024-09-26,5,TH,840.01
C00162,2024-10-31,6,TH,1033.16
C00162,2025-01-19,3,KR,208.98
C00163,2024-04-26,1,TH,161.12
C00163,2025-02-10,1,SG,54.51
C00163,2025-03-01,6,TH,949.96
C00164,2024-01-09,5,KR,637.4
C00164,2024-01-16,3,TH,94.36
C00164,2024-01-21,2,TW,237.2
C00164,2024-03-04,6,TW,313.34
C00164,2024-04-26,7,KR,656.22
C00164,2024-05-02,7,TW,1308.07
C00164,2024-05-10,5,SG,142.11
C00164,2024-05-17,4,KR,251.18
C00164,2024-06-23,7,TW,175.88
C00164,2024-07-12,4,TH,104.14
C00164,2024-07-12,3,TH,410.6
C00164,2024-09-13,7,TH,1256.32
C00164,2024-09-29,7,SG,479.24
C00164,2024-10-28,1,JP,191.35
C00164,2024-11-07,2,TH,241.63
C00164,2024-12-17,4,KR,303.43
C00164,2024-12-18,1,TW,35.57
C00164,2025-01-03,3,JP,166.77
C00164,2025-01-03,7,KR,1309.42
C00164,2025-02-12,2,TW,153.82
C00165,2024-09-23,2,KR,120.06
C00165,2025-03-01,6,JP,529.51
C00165,2025-03-25,4,KR,366.33
C00166,2024-02-06,6,TH,450.16
C00166,2024-04-15,6,TW,318.68
C00166,2024-05-08,3,TW,218.77
C00166,2024-05-19,2,SG,200.66
C00166,2024-06-28,5,SG,144.79
C00166,2024-11-11,1,TH,191.49
C00166,2024-11-13,1,TH,32.5
C00166,2024-12-03,5,KR,360.85
C00166,2025-01-24,7,TH,907.01
C00166,2025-02-04,7,JP,376.96
C00166,2025-03-12,2,KR,203.73
C00167,2024-02-01,1,JP,172.23
C00167,2024-04-16,7,JP,553.65
C00167,2024-04-24,6,TW,389.01
C00167,2024-06-02,7,TW,406.76
C00167,2024-09-14,1,TH,32.29
C00167,2024-11-13,4,TH,107.62
C00167,2025-01-21,7,KR,935.26
C00167,2025-03-13,4,KR,530.9
C00168,2024-01-03,2,KR,153.46
C00168,2024-05-09,3,TH,103.44
C00168,2024-06-05,7,TH,465.06
C00168,2024-07-15,4,KR,127.62
C00168,2024-11-21,4,TW,545.13
C00168,2024-11-23,1,TH,195.61
C00168,2024-11-28,2,KR,134.65
C00168,2025-01-23,6,JP,483.69
C00168,2025-02-07,7,KR,440.15
C00169,2024-03-03,3,TW,346.73
C00169,2024-11-11,3,JP,425.07
C00169,2024-12-17,2,JP,342.07
C00169,2024-12-21,5,TW,257.41
C00169,2025-01-27,3,JP,241.52
C00169,2025-02-07,7,SG,714.68
C00169,2025-02-13,5,SG,937.63
C00170,2024-01-06,6,JP,531.84
C00170,2024-02-16,7,SG,811.54
C00170,2024-05-13,6,JP,500.77
C00170,2024-05-27,4,KR,582.61
C00170,2024-07-09,1,TW,108.34
C00170,2024-12-07,5,SG,936.31
C00170,2025-02-23,3,TW,96.2
C00170,2025-03-07,7,SG,703.55
C00171,2025-03-17,7,JP,603.77
C00172,2024-04-19,3,SG,373.3
C00172,2024-09-06,6,SG,550.23
C00172,2024-11-21,2,TW,270.48
C00172,2025-01-19,6,KR,884.05
C00172,2025-01-22,4,KR,614.52
C00173,2024-01-09,1,SG,134.23
C00173,2024-05-13,3,TH,531.39
C00173,2024-06-02,3,TH,461.7
C00173,2024-09-15,2,SG,266.62
C00173,2024-12-22,7,JP,1226.24
C00173,2024-12-25,3,KR,320.17
C00173,2024-12-29,4,JP,328.06
C00173,2025-01-11,4,TH,774.48
C00173,2025-01-12,7,SG,536.32
C00173,2025-01-25,5,KR,953.6
C00173,2025-02-20,3,TW,518.18
C00173,2025-03-01,6,SG,1077.69
C00174,2024-02-15,4,SG,253.77
C00174,2025-02-24,4,JP,144.88
C00175,2024-01-20,6,KR,147.76
C00175,2024-02-22,2,SG,125.28
C00175,2024-03-05,6,TH,597.46
C00175,2024-05-13,6,TH,841.34
C00175,2024-06-25,6,TW,968.99
C00175,2024-07-08,7,JP,487.92
C00175,2024-10-01,3,TW,399.35
C00175,2024-11-19,5,JP,799.98
C00175,2024-12-05,6,SG,449.37
C00175,2025-01-05,1,SG,153.44
C00175,2025-01-25,5,JP,349.21
C00175,2025-03-18,1,TW,24.16
C00176,2024-04-04,1,SG,50.67
C00176,2024-04-27,3,KR,109.82
C00176,2024-05-04,2,KR,197.71
C00176,2025-01-10,6,KR,1061.26
C00176,2025-03-16,3,KR,128.0
C00177,2024-02-29,7,JP,970.09
C00177,2024-07-04,6,SG,212.51
C00177,2024-09-17,4,TW,104.55
C00177,2024-11-03,5,KR,653.23
C00177,2024-11-29,4,TW,119.95
C00177,2024-12-14,7,KR,351.3
C00178,2024-03-04,2,KR,142.7
C00178,2024-03-18,1,SG,178.07
C00178,2024-03-19,3,TW,294.5
C00178,2024-03-25,5,KR,249.54
C00178,2024-03-29,5,KR,355.63
C00178,2024-04-11,4,SG,148.08
C00178,2024-04-14,7,SG,436.8
C00178,2024-05-26,6,TW,201.66
C00178,2024-06-13,1,SG,169.06
C00178,2024-06-18,6,TH,690.43
C00178,2024-06-22,4,TW,516.37
C00178,2024-07-03,7,TW,1344.89
C00178,2024-08-27,2,TW,335.27
C00178,2024-11-17,5,TW,684.52
C00178,2024-11-19,2,KR,229.31
C00178,2024-12-17,4,KR,530.7
C00178,2025-01-14,6,TH,184.2
C00178,2025-03-06,6,SG,393.3
C00178,2025-03-09,1,TW,63.15
C00179,2024-05-26,4,TW,99.51
C00179,2024-07-02,4,TH,114.59
C00179,2024-07-05,5,TW,985.94
C00179,2024-10-21,5,TH,594.01
C00179,2025-02-08,1,TW,26.62
C00179,2025-03-22,6,SG,257.43
C00179,2025-03-24,4,TH,668.39
C00180,2024-01-05,3,SG,154.41
C00180,2024-03-29,7,JP,315.84
C00180,2024-03-31,2,TW,65.5
C00180,2024-04-21,3,JP,452.3
C00180,2024-05-19,7,JP,1115.72
C00180,2024-05-21,6,TW,311.37
C00180,2024-06-03,6,TH,595.45
C00180,2024-08-11,1,SG,100.78
C00180,2024-08-13,1,JP,185.01
C00180,2024-09-14,4,SG,612.65
C00180,2024-09-19,2,KR,123.45
C00180,2024-09-20,7,JP,666.21
C00180,2024-11-08,1,JP,60.21
C00180,2025-01-14,5,SG,247.64
C00180,2025-03-01,7,JP,1261.85
C00180,2025-03-06,6,TH,1054.25
C00180,2025-03-09,6,JP,771.84
C00180,2025-03-21,5,TW,395.54
C00180,2025-03-25,5,TW,497.25
C00181,2024-01-08,2,KR,188.61
C00181,2024-03-15,2,SG,390.87
C00181,2024-03-19,1,TH,180.63
C00181,2024-03-24,6,TW,478.41
C00181,2024-05-09,5,TW,432.68
C00181,2024-06-02,5,KR,482.82
C00181,2024-06-07,7,SG,716.59
C00181,2024-07-27,6,SG,742.36
C00181,2024-08-30,3,JP,582.04
C00181,2024-10-22,2,JP,366.94
C00181,2024-11-17,7,TW,1209.84
C00181,2024-11-28,5,JP,660.19
C00181,2024-12-14,7,SG,685.72
C00181,2025-03-20,6,TW,956.6
C00182,2024-02-02,6,TH,1023.19
C00182,2024-02-06,4,KR,238.66
C00182,2024-02-12,2,JP,124.4
C00182,2024-02-19,6,SG,416.92
C00182,2024-03-27,6,SG,637.97
C00182,2024-04-05,5,SG,366.64
C00182,2024-05-05,6,SG,446.95
C00182,2024-06-02,7,KR,937.06
C00182,2024-06-10,1,KR,140.75
C00182,2024-07-02,2,JP,136.41
C00182,2024-07-19,7,TH,1051.59
C00182,2024-09-09,4,JP,485.64
C00182,2024-09-11,2,KR,374.23
C00182,2024-09-11,7,TW,1289.14
C00182,2024-10-24,3,TH,435.03
C00182,2024-12-01,3,SG,143.27
C00182,2024-12-09,3,JP,207.45
C00182,2025-02-18,4,TH,390.47
C00183,2024-05-09,4,SG,81.63
C00183,2024-09-13,2,TW,162.98
C00183,2024-11-14,4,TW,295.77
C00184,2024-01-10,2,JP,282.1
C00184,2024-04-05,3,SG,450.09
C00184,2024-05-05,4,JP,325.31
C00184,2024-12-10,2,SG,122.2
C00185,2024-02-17,1,TW,139.68
C00185,2024-04-09,3,JP,417.39
C00185,2024-04-20,2,JP,167.26
C00185,2024-05-22,5,TH,945.55
C00185,2024-05-24,3,KR,151.33
C00185,2024-06-27,1,TH,140.84
C00185,2024-07-26,7,KR,161.38
C00185,2024-07-28,3,TW,151.23
C00185,2024-10-17,7,JP,306.68
C00185,2024-10-18,1,TH,158.25
C00185,2024-10-19,7,KR,1114.99
C00185,2024-10-20,1,JP,93.42
C00185,2024-11-10,4,TW,727.09
C00185,2024-11-10,6,JP,184.82
C00185,2024-11-12,4,JP,640.62
C00185,2024-11-17,4,SG,560.07
C00185,2024-11-29,7,TH,1373.09
C00185,2025-01-01,6,TH,737.68
C00185,2025-02-03,3,KR,146.23
C00186,2024-01-10,2,SG,369.06
C00186,2024-10-19,1,TW,80.21
C00186,2024-12-18,7,TH,825.34
C00186,2025-03-30,1,SG,156.37
C00187,2024-02-11,6,TW,541.47
C00187,2024-03-13,7,KR,1296.53
C00187,2024-07-17,6,TW,573.29
C00187,2024-07-18,6,TH,123.36
C00187,2024-10-06,7,TW,1159.35
C00187,2024-12-16,2,JP,211.63
C00187,2025-01-19,2,KR,135.37
C00187,2025-02-12,3,JP,323.37
C00187,2025-02-14,3,TH,398.68
C00188,2024-02-03,5,TH,458.23
C00188,2024-02-15,6,TW,805.39
C00188,2024-02-18,2,SG,216.46
C00188,2024-03-25,5,TH,659.38
C00188,2024-05-20,4,KR,611.03
C00188,2024-08-10,1,SG,27.73
C00188,2024-08-25,1,TW,131.7
C00188,2024-09-22,4,JP,681.78
C00188,2024-09-30,7,SG,281.12
C00188,2024-11-04,3,KR,286.53
C00188,2024-11-24,4,KR,734.84
C00188,2025-01-09,5,JP,374.34
C00188,2025-02-23,5,TH,396.17
C00188,2025-03-18,4,TW,151.03
C00188,2025-03-19,4,KR,424.57
C00188,2025-03-21,5,TW,610.01
C00188,2025-03-28,5,TW,763.54
C00188,2025-03-30,1,KR,155.29
C00189,2024-02-08,4,SG,717.03
C00189,2024-03-11,7,SG,832.88
C00189,2024-04-14,7,JP,1166.47
C00189,2024-07-01,1,SG,44.08
C00189,2024-08-05,3,TH,347.76
C00189,2024-10-05,5,TW,607.91
C00189,2024-10-14,7,JP,1148.9
C00189,2024-11-09,1,SG,81.06
C00189,2024-11-10,7,KR,1091.47
C00189,2024-11-21,1,TH,132.82
C00189,2025-01-12,1,SG,110.61
C00189,2025-02-24,7,KR,234.77
C00189,2025-03-21,6,TH,642.39
C00190,2024-01-30,1,SG,62.3
C00190,2024-04-03,7,KR,752.14
C00190,2024-04-05,3,JP,583.79
C00190,2024-04-20,7,JP,1224.37
C00190,2024-04-24,7,TH,973.35
C00190,2024-04-25,7,TH,1237.83
C00190,2024-05-07,5,KR,222.58
C00190,2024-05-13,2,SG,229.0
C00190,2024-05-31,5,KR,173.06
C00190,2024-06-01,5,SG,562.5
C00190,2024-06-05,7,SG,234.82
C00190,2024-06-22,7,JP,613.1
C00190,2024-06-30,5,KR,661.88
C00190,2024-08-14,4,SG,744.75
C00190,2024-08-17,5,TH,873.63
C00190,2024-10-20,5,TH,109.73
C00190,2024-11-17,3,TW,213.73
C00190,2025-01-26,7,JP,846.04
C00190,2025-01-27,1,TW,162.32
C00190,2025-03-03,2,SG,270.87
C00191,2024-03-20,1,TH,168.17
C00191,2024-03-21,6,TH,482.33
C00191,2024-05-13,3,KR,120.03
C00191,2024-07-03,7,KR,585.88
C00191,2024-10-24,6,TH,771.22
C00191,2025-01-05,7,KR,341.23
C00191,2025-01-27,4,JP,375.24
C00191,2025-03-06,3,TH,534.87
C00191,2025-03-30,2,KR,73.08
C00192,2024-01-10,3,TH,219.55
C00192,2024-01-21,3,TH,382.52
C00192,2024-02-11,5,SG,847.54
C00192,2024-02-15,5,KR,807.01
C00192,2024-03-13,4,JP,536.98
C00192,2024-03-15,2,SG,176.31
C00192,2024-03-17,2,JP,228.17
C00192,2024-04-07,3,JP,459.14
C00192,2024-04-26,7,TH,1190.41
C00192,2024-05-11,4,TH,387.73
C00192,2024-05-14,4,KR,672.87
C00192,2024-05-30,1,TH,140.88
C00192,2024-06-21,2,TW,54.75
C00192,2024-10-01,6,TW,811.84
C00192,2024-10-16,4,TH,690.76
C00192,2024-11-03,2,TH,126.07
C00192,2025-02-04,6,TW,189.35
C00193,2024-11-13,1,SG,55.79
C00193,2025-02-26,5,SG,403.98
C00193,2025-03-16,7,TW,1009.39
C00194,2024-02-08,1,TH,187.56
C00195,2024-01-09,4,KR,266.17
C00195,2024-01-27,1,TW,193.1
C00195,2024-02-06,1,SG,147.06
C00195,2024-02-12,7,TW,1084.86
C00195,2024-03-18,6,JP,690.2
C00195,2024-06-10,5,TW,287.05
C00195,2024-07-13,5,KR,348.87
C00195,2024-08-04,4,SG,415.37
C00195,2024-08-07,3,JP,544.44
C00195,2024-08-31,1,JP,48.94
C00195,2024-10-03,3,TW,558.21
C00195,2024-11-01,5,TH,299.51
C00195,2024-12-07,3,JP,521.28
C00195,2024-12-26,7,SG,1060.88
C00195,2024-12-28,6,JP,523.48
C00196,2024-01-12,5,KR,155.39
C00196,2024-01-28,7,TH,160.92
C00196,2024-02-03,5,TH,859.32
C00196,2024-02-29,3,KR,64.27
C00196,2024-03-17,1,KR,30.97
C00196,2024-06-26,6,KR,690.75
C00196,2024-07-22,7,JP,936.94
C00196,2024-07-25,5,SG,281.64
C00196,2024-08-01,2,JP,392.28
C00196,2024-09-25,7,JP,691.6
C00196,2024-09-26,6,TH,897.74
C00196,2024-10-16,2,KR,111.98
C00196,2024-11-24,6,SG,1159.67
C00196,2024-12-30,7,KR,590.07
C00196,2024-12-30,1,TH,77.45
C00196,2025-03-31,1,TW,197.79
C00197,2024-01-23,4,SG,680.35
C00197,2024-04-22,5,KR,789.44
C00197,2024-07-09,1,JP,35.77
C00197,2024-10-08,3,JP,533.9
C00197,2024-10-17,7,SG,1035.35
C00197,2025-01-21,5,KR,144.21
C00197,2025-03-13,7,JP,971.5
C00198,2024-01-14,6,JP,1094.96
C00198,2024-02-13,5,TW,252.91
C00198,2024-02-13,7,TH,268.66
C00198,2024-04-17,2,TW,347.76
C00198,2024-05-06,5,TW,402.08
C00198,2024-06-20,6,JP,819.15
C00198,2024-06-24,1,KR,61.78
C00198,2024-10-09,6,JP,996.01
C00198,2024-11-07,1,SG,113.88
C00198,2024-12-10,5,KR,392.89
C00198,2025-01-18,1,KR,95.09
C00198,2025-02-12,7,TH,1060.14
C00198,2025-02-22,2,JP,344.1
C00199,2024-01-11,2,JP,217.4
C00199,2024-01-29,2,SG,282.52
C00199,2024-03-13,7,SG,1179.21
C00199,2024-03-21,5,JP,724.34
C00199,2024-05-02,3,JP,468.91
C00199,2024-05-10,4,SG,324.77
C00199,2024-05-12,4,TW,257.8
C00199,2024-05-20,1,SG,182.68
C00199,2024-06-13,7,KR,645.5
C00199,2024-07-03,4,TH,782.2
C00199,2024-07-22,7,JP,1354.1
C00199,2024-08-14,1,JP,112.51
C00199,2025-01-29,5,JP,898.28
C00199,2025-02-02,1,SG,82.28
C00200,2024-02-01,1,TH,36.32
C00200,2024-04-13,7,KR,603.01
C00200,2024-07-03,6,SG,1196.75
C00200,2024-08-18,3,TH,510.54
C00200,2024-08-19,4,KR,685.71
C00200,2024-08-27,4,TW,636.33
C00200,2024-10-09,7,TH,729.41
C00200,2024-12-16,2,TW,130.72
C00200,2024-12-31,5,TW,477.22
C00200,2025-01-01,7,KR,801.47
C00200,2025-01-04,3,JP,506.47
C00200,2025-01-14,7,SG,983.11
C00200,2025-03-06,4,TW,496.77
C00201,2024-01-31,3,SG,63.54
C00201,2024-04-14,2,TW,389.54
C00201,2024-04-14,5,TH,158.32
C00201,2024-04-15,5,TW,733.59
C00201,2024-04-17,1,JP,92.49
C00201,2024-05-31,2,SG,235.32
C00201,2024-07-17,6,TW,378.85
C00201,2024-07-18,1,TW,45.04
C00201,2024-08-21,5,KR,162.42
C00201,2024-09-02,4,TH,663.2
C00201,2024-09-04,6,JP,843.8
C00201,2024-12-01,1,JP,97.72
C00201,2024-12-06,2,TH,225.47
C00201,2025-01-09,2,TH,88.68
C00202,2024-01-21,2,SG,153.81
C00202,2024-01-31,1,TW,46.0
C00202,2024-02-14,5,JP,602.02
C00202,2024-02-14,3,SG,139.29
C00202,2024-02-27,5,SG,949.45
C00202,2024-06-03,6,JP,244.21
C00202,2024-06-23,4,TH,143.27
C00202,2024-06-30,4,TW,626.48
C00202,2024-07-07,6,TH,604.9
C00202,2024-08-01,1,TH,142.08
C00202,2024-11-06,2,TH,325.51
C00202,2024-11-16,4,JP,217.2
C00202,2024-12-16,2,JP,165.71
C00202,2025-01-12,2,KR,240.36
C00202,2025-01-23,5,TW,475.36
C00202,2025-01-23,6,JP,1053.65
C00202,2025-02-05,4,SG,489.1
C00202,2025-03-02,3,SG,135.82
C00202,2025-03-04,6,SG,168.66
C00202,2025-03-29,3,SG,487.51
C00203,2024-03-15,3,JP,62.4
C00203,2024-04-01,4,JP,124.27
C00203,2024-06-26,7,JP,173.91
C00203,2024-10-14,5,KR,880.1
C00203,2024-11-08,5,TW,972.28
C00203,2024-12-26,1,KR,52.76
C00203,2025-03-12,4,SG,191.91
C00204,2024-04-14,2,JP,220.2
C00204,2024-04-21,3,SG,229.74
C00204,2024-05-20,3,TH,168.97
C00204,2024-06-27,1,KR,155.13
C00204,2024-09-10,1,JP,123.17
C00204,2024-09-27,3,SG,411.01
C00204,2025-03-04,5,TH,531.13
C00204,2025-03-05,6,TH,737.77
C00205,2024-02-06,2,SG,70.39
C00205,2024-04-27,6,TH,817.82
C00205,2024-05-30,2,JP,66.54
C00205,2024-08-09,3,TH,235.37
C00205,2024-08-14,2,TW,58.75
C00205,2024-08-26,6,TH,340.26
C00205,2024-09-23,4,TH,186.42
C00205,2024-10-21,7,TH,606.1
C00205,2024-11-10,2,JP,278.11
C00205,2024-11-18,7,JP,729.44
C00205,2024-11-18,5,TH,143.43
C00205,2024-11-26,2,TH,380.98
C00205,2024-11-27,2,SG,245.18
C00205,2025-01-29,7,JP,1078.95
C00205,2025-02-03,1,SG,63.47
C00205,2025-02-10,1,SG,136.69
C00205,2025-03-10,4,TW,287.12
C00205,2025-03-28,5,TH,592.63
C00206,2024-08-27,2,KR,83.13
C00206,2024-12-26,2,KR,99.18
C00206,2025-01-29,1,KR,151.73
C00206,2025-03-17,3,TH,365.38
C00207,2024-01-29,6,TW,432.9
C00207,2024-03-04,4,SG,286.85
C00207,2024-09-27,4,TW,301.32
C00207,2024-11-14,3,TW,145.11
C00207,2024-11-15,7,TW,401.31
C00207,2024-12-14,2,SG,187.7
C00207,2025-03-24,1,SG,61.23
C00208,2024-06-06,6,KR,406.45
C00208,2024-06-17,2,SG,265.14
C00208,2024-09-01,3,TH,508.33
C00208,2024-09-23,1,KR,117.49
C00208,2024-10-26,3,JP,174.68
C00208,2024-10-31,7,TW,413.39
C00208,2024-11-04,6,KR,1042.4
C00208,2024-11-30,7,KR,286.61
C00208,2025-01-03,2,JP,70.25
C00209,2024-03-11,1,TH,154.92
C00209,2024-03-29,5,TH,102.18
C00209,2024-08-26,5,JP,270.99
C00209,2024-10-20,3,KR,114.48
C00209,2024-12-29,7,TH,715.63
C00209,2025-02-17,5,TW,283.75
C00209,2025-03-19,3,TW,409.37
C00210,2024-02-28,3,TW,331.38
C00210,2024-03-27,4,TH,334.36
C00210,2024-04-19,1,TH,152.37
C00210,2024-04-22,1,SG,173.77
C00210,2024-05-20,2,TW,132.03
C00210,2024-06-18,4,TH,733.33
C00210,2024-06-25,3,TW,319.46
C00210,2024-07-02,3,JP,120.54
C00210,2024-08-03,3,KR,555.05
C00210,2024-12-11,7,JP,461.3
C00210,2025-01-02,7,SG,159.92
C00210,2025-01-08,6,KR,147.7
C00210,2025-01-29,3,JP,282.88
C00210,2025-02-17,4,TH,757.64
C00210,2025-03-29,3,TW,69.76
C00211,2024-03-22,1,JP,30.57
C00211,2024-06-25,2,TW,391.99
C00211,2024-12-07,4,JP,186.63
C00212,2024-02-19,1,KR,173.11
C00212,2024-05-19,5,SG,747.53
C00212,2024-05-24,3,TW,277.43
C00212,2024-06-05,5,TH,315.79
C00212,2024-06-19,5,JP,540.02
C00212,2024-06-21,5,SG,703.09
C00212,2024-07-12,1,KR,165.05
C00212,2024-07-30,4,KR,560.41
C00212,2024-08-18,4,KR,333.83
C00212,2024-08-31,6,JP,196.84
C00212,2024-09-09,2,SG,385.89
C00212,2024-11-14,5,SG,520.75
C00212,2025-03-30,3,KR,277.32
C00212,2025-03-31,1,KR,59.91
C00213,2024-06-04,4,JP,694.15
C00213,2024-11-14,3,JP,524.15
C00213,2024-12-30,7,JP,984.74
C00213,2025-02-05,7,KR,1054.85
C00214,2024-01-16,4,JP,768.11
C00214,2024-01-28,6,JP,162.0
C00214,2024-02-27,1,JP,105.65
C00214,2024-03-14,2,SG,93.62
C00214,2024-03-23,3,TW,556.37
C00214,2024-03-30,6,SG,1101.85
C00214,2024-07-24,1,KR,141.39
C00214,2024-08-03,5,SG,693.94
C00214,2024-09-14,3,TH,143.61
C00214,2024-11-08,1,TH,40.05
C00214,2025-01-12,2,TH,178.53
C00214,2025-01-12,5,JP,875.03
C00214,2025-03-16,7,KR,342.67
C00214,2025-03-28,1,SG,185.05
C00215,2024-01-11,6,KR,160.11
C00215,2024-03-06,2,TW,301.84
C00215,2024-03-26,6,TW,958.59
C00215,2024-04-21,6,TW,587.31
C00215,2024-08-31,3,TW,128.95
C00215,2024-09-26,1,SG,81.3
C00215,2024-09-29,4,JP,721.69
C00215,2024-10-04,6,TW,126.01
C00215,2024-10-14,4,KR,249.53
C00215,2024-12-16,6,SG,297.96
C00215,2025-01-16,5,JP,123.11
C00215,2025-02-23,5,TW,277.12
C00215,2025-03-21,5,SG,639.21
C00216,2024-01-22,1,SG,67.5
C00216,2024-02-07,4,TH,547.21
C00216,2024-04-03,5,TH,788.14
C00216,2024-05-20,2,JP,177.96
C00216,2024-06-03,6,KR,645.9
C00216,2024-06-12,4,TH,137.33
C00216,2024-06-19,3,TW,63.53
C00216,2024-08-16,4,TH,343.21
C00216,2024-08-27,3,JP,338.45
C00216,2024-08-27,6,TH,940.15
C00216,2024-09-10,4,JP,557.21
C00216,2024-10-06,7,JP,459.35
C00216,2024-10-27,3,SG,375.95
C00216,2024-12-11,7,TH,1002.28
C00216,2025-02-10,2,JP,244.72
C00217,2024-05-24,1,TH,61.75
C00217,2024-06-30,7,SG,647.13
C00217,2024-08-02,4,JP,174.75
C00217,2024-09-25,4,KR,518.3
C00217,2024-11-28,2,JP,388.81
C00217,2024-12-15,2,KR,152.57
C00217,2025-03-27,3,TH,240.51
C00218,2024-01-07,1,KR,30.32
C00218,2024-01-10,5,TH,777.31
C00218,2024-01-10,7,JP,314.58
C00218,2024-04-16,1,TH,171.79
C00218,2024-07-14,4,KR,307.6
C00218,2024-07-21,1,JP,140.42
C00218,2024-08-21,7,SG,270.4
C00218,2024-09-05,5,JP,514.13
C00218,2024-09-20,5,TW,548.54
C00218,2024-11-03,4,TH,169.69
C00218,2024-11-30,2,TH,289.22
C00218,2025-02-27,6,JP,383.26
C00218,2025-03-15,6,TW,954.43
C00219,2024-06-07,7,TH,825.84
C00219,2024-06-25,4,TH,519.6
C00219,2024-07-14,1,JP,91.82
C00219,2024-12-29,6,SG,823.33
C00220,2024-02-11,4,JP,640.31
C00220,2024-02-29,7,KR,967.38
C00220,2024-03-15,7,KR,531.0
C00220,2024-03-25,7,KR,935.05
C00220,2024-03-31,3,SG,500.95
C00220,2024-04-17,4,TH,540.84
C00220,2024-05-15,5,TH,659.91
C00220,2024-05-20,4,SG,583.41
C00220,2024-05-21,2,TH,192.54
C00220,2024-07-06,4,TH,555.69
C00220,2024-07-19,3,JP,457.92
C00220,2024-08-04,3,TW,382.89
C00220,2024-08-18,3,TW,562.13
C00220,2024-10-18,3,SG,76.39
C00220,2024-10-20,7,KR,1044.7
C00220,2024-10-31,2,TW,51.91
C00220,2024-12-17,3,TH,441.7
C00220,2025-01-08,2,TH,179.1
C00221,2024-01-24,4,TW,428.47
C00221,2024-07-15,3,TW,525.36
C00221,2024-07-15,4,JP,359.13
C00221,2024-11-14,3,TH,332.31
C00221,2024-11-18,5,SG,902.44
C00221,2024-12-30,4,TH,336.41
C00221,2025-03-23,7,KR,650.93
C00222,2024-01-04,3,TW,241.77
C00222,2024-02-21,6,TW,539.27
C00222,2024-03-25,2,TW,162.31
C00222,2024-03-28,2,TH,351.43
C00222,2024-03-29,2,SG,261.65
C00222,2024-08-23,7,TW,707.41
C00222,2024-08-31,1,SG,127.94
C00222,2024-09-05,4,JP,584.02
C00222,2024-10-10,5,SG,689.54
C00222,2024-11-02,1,TH,110.99
C00222,2024-11-03,6,SG,259.86
C00222,2024-11-22,4,TH,116.27
C00222,2024-11-24,7,TH,346.21
C00222,2024-12-27,1,JP,127.91
C00222,2025-01-31,7,JP,841.25
C00223,2024-02-23,1,KR,129.45
C00223,2024-03-18,2,TW,253.55
C00223,2024-06-10,7,SG,693.51
C00223,2024-06-13,7,JP,780.16
C00223,2024-07-08,4,KR,517.79
C00223,2024-08-21,3,TH,176.26
C00223,2024-11-06,1,TH,116.32
C00223,2024-11-06,2,JP,294.71
C00223,2024-12-01,4,TW,320.28
C00223,2024-12-13,6,TH,826.22
C00223,2024-12-24,1,KR,69.11
C00223,2024-12-30,2,TW,381.67
C00223,2025-01-24,5,KR,992.01
C00224,2024-04-08,6,TW,1105.1
C00224,2024-05-26,2,TW,350.3
C00224,2024-07-04,5,SG,913.83
C00224,2024-10-02,7,TW,677.8
C00225,2024-01-11,2,TW,271.15
C00225,2024-01-14,2,JP,245.51
C00225,2024-02-19,5,TH,773.92
C00225,2024-02-19,7,TH,1306.88
C00225,2024-03-23,4,JP,269.21
C00225,2024-04-21,2,SG,323.14
C00225,2024-04-29,6,KR,977.58
C00225,2024-07-21,6,JP,730.2
C00225,2024-07-21,7,TH,968.02
C00225,2024-07-28,5,SG,853.33
C00225,2024-08-07,5,TH,791.08
C00225,2024-08-08,7,KR,638.23
C00225,2024-08-12,6,KR,442.38
C00225,2024-08-21,4,KR,708.96
C00225,2024-08-27,7,JP,1333.94
C00225,2024-10-20,6,TW,1036.24
C00225,2024-10-26,7,TW,908.5
C00225,2024-12-09,2,SG,46.38
C00225,2025-02-04,6,JP,941.12
C00226,2024-01-03,5,TW,611.82
C00226,2024-02-28,2,SG,85.63
C00226,2024-03-14,5,JP,201.32
C00226,2024-04-12,6,JP,316.64
C00226,2024-04-30,6,TW,504.13
C00226,2024-05-05,7,TH,424.29
C00226,2024-06-01,2,JP,283.04
C00226,2024-08-30,6,TW,497.44
C00226,2024-08-31,4,KR,556.5
C00226,2024-09-21,3,TH,270.06
C00226,2024-10-26,4,TW,298.09
C00226,2024-10-27,2,TW,367.1
